genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	4	4341899	1000000	4644835	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	5	4341899	1000000	4322459	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	21	na	4341899	1000000	22538836	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	21	0	4341899	1000000	24167808	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	21	1	4341899	1000000	17707240	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	21	na	4341899	1000000	123614609	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	23	na	4817389	1000000	3854251	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	1	4817389	1000000	15530851	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	2	4817389	1000000	8763659	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	3	4817389	1000000	6159859	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	4	4817389	1000000	5132267	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	5	4817389	1000000	4730563	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	23	na	4817389	1000000	28978503	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	23	0	4817389	1000000	29943960	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	23	1	4817389	1000000	22042704	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	23	na	4817389	1000000	144136528	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	31	na	6770344	1000000	5151643	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	1	6770344	1000000	24996595	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	2	6770344	1000000	13497075	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	3	6770344	1000000	8939763	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	4	6770344	1000000	7095867	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	5	6770344	1000000	6354267	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	31	na	6770344	1000000	50967244	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	31	0	6770344	1000000	58703632	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	31	1	6770344	1000000	43639920	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	31	na	6770344	1000000	241056617	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	global	15	na	3371518	1000000	2405475	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	1	3371518	1000000	7370443	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	2	3371518	1000000	4335131	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	3	3371518	1000000	3486963	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	4	3371518	1000000	3240723	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	5	3371518	1000000	3147643	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.7	cbl	none	15	na	3371518	1000000	16476824	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na
sars-cov-2_pangenome_k32	0.7	sbwt	none	15	0	3371518	1000000	10044616	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0
sars-cov-2_pangenome_k32	0.7	sbwt	none	15	1	3371518	1000000	7634120	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	15	na	3371518	1000000	64118900	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	global	17	na	3961328	1000000	2837595	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	1	3961328	1000000	9053379	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	2	3961328	1000000	5146435	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	3	3961328	1000000	3993467	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	4	3961328	1000000	3652123	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	5	3961328	1000000	3562019	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.7	cbl	none	17	na	3961328	1000000	17989841	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na
sars-cov-2_pangenome_k32	0.7	sbwt	none	17	0	3961328	1000000	14019624	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0
sars-cov-2_pangenome_k32	0.7	sbwt	none	17	1	3961328	1000000	10959840	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	17	na	3961328	1000000	80057091	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	global	19	na	4514411	1000000	3216035	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	1	4514411	1000000	10858939	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	2	4514411	1000000	5988363	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	3	4514411	1000000	4522123	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	4	4514411	1000000	4063643	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	5	4514411	1000000	3921923	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.7	cbl	none	19	na	4514411	1000000	23836019	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	0.7	sbwt	none	19	0	4514411	1000000	18338960	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	0.7	sbwt	none	19	1	4514411	1000000	14676760	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	19	na	4514411	1000000	96097166	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	global	21	na	5065549	1000000	3571971	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	1	5065549	1000000	12772131	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	2	5065549	1000000	6850675	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	3	5065549	1000000	5046163	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	4	5065549	1000000	4483155	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	5	5065549	1000000	4299131	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.7	cbl	none	21	na	5065549	1000000	25670897	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	0.7	sbwt	none	21	0	5065549	1000000	23124784	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.7	sbwt	none	21	1	5065549	1000000	18745128	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	21	na	5065549	1000000	113212254	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	global	23	na	5620287	1000000	3913051	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	local	23	1	5620287	1000000	14759907	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.7	fmsi	local	23	2	5620287	1000000	7727011	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.7	fmsi	local	23	3	5620287	1000000	5576731	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.7	fmsi	local	23	4	5620287	1000000	4903451	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.7	fmsi	local	23	5	5620287	1000000	4680571	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.7	cbl	none	23	na	5620287	1000000	33198523	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	0.7	sbwt	none	23	0	5620287	1000000	28408992	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	0.7	sbwt	none	23	1	5620287	1000000	23303976	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	23	na	5620287	1000000	131692572	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	global	31	na	7898734	1000000	5220027	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	local	31	1	7898734	1000000	23497947	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.7	fmsi	local	31	2	7898734	1000000	11530059	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.7	fmsi	local	31	3	7898734	1000000	7773939	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.7	fmsi	local	31	4	7898734	1000000	6573931	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.7	fmsi	local	31	5	7898734	1000000	6179371	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.7	cbl	none	31	na	7898734	1000000	58588040	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	0.7	sbwt	none	31	0	7898734	1000000	54541808	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	0.7	sbwt	none	31	1	7898734	1000000	46007448	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	31	na	7898734	1000000	218477588	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	global	15	na	3853164	1000000	2441675	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	local	15	1	3853164	1000000	6748835	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.8	fmsi	local	15	2	3853164	1000000	4006939	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.8	fmsi	local	15	3	3853164	1000000	3401587	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.8	fmsi	local	15	4	3853164	1000000	3244859	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.8	fmsi	local	15	5	3853164	1000000	3189667	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.8	cbl	none	15	na	3853164	1000000	18179095	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na
sars-cov-2_pangenome_k32	0.8	sbwt	none	15	0	3853164	1000000	9742576	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0
sars-cov-2_pangenome_k32	0.8	sbwt	none	15	1	3853164	1000000	7986592	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1
sars-cov-2_pangenome_k32	0.8	bwa	prophasm	15	na	3853164	1000000	55259608	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	global	17	na	4527232	1000000	2858851	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	local	17	1	4527232	1000000	8179611	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.8	fmsi	local	17	2	4527232	1000000	4618395	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.8	fmsi	local	17	3	4527232	1000000	3818155	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.8	fmsi	local	17	4	4527232	1000000	3616451	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.8	fmsi	local	17	5	4527232	1000000	3575707	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.8	cbl	none	17	na	4527232	1000000	19925140	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na
sars-cov-2_pangenome_k32	0.8	sbwt	none	17	0	4527232	1000000	13137840	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0
sars-cov-2_pangenome_k32	0.8	sbwt	none	17	1	4527232	1000000	11409056	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1
sars-cov-2_pangenome_k32	0.8	bwa	prophasm	17	na	4527232	1000000	67768586	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	global	19	na	5159327	1000000	3229795	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	local	19	1	5159327	1000000	9708259	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.8	fmsi	local	19	2	5159327	1000000	5272667	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.8	fmsi	local	19	3	5159327	1000000	4266379	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.8	fmsi	local	19	4	5159327	1000000	4002939	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.8	fmsi	local	19	5	5159327	1000000	3931323	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.8	cbl	none	19	na	5159327	1000000	26633243	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	0.8	sbwt	none	19	0	5159327	1000000	16769248	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	0.8	sbwt	none	19	1	5159327	1000000	15219336	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	0.8	bwa	prophasm	19	na	5159327	1000000	80685555	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	global	21	na	5789199	1000000	3581091	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	local	21	1	5789199	1000000	11298131	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.8	fmsi	local	21	2	5789199	1000000	5919211	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.8	fmsi	local	21	3	5789199	1000000	4699731	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.8	fmsi	local	21	4	5789199	1000000	4391899	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.8	fmsi	local	21	5	5789199	1000000	4297235	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.8	cbl	none	21	na	5789199	1000000	28761624	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	0.8	sbwt	none	21	0	5789199	1000000	20755512	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.8	sbwt	none	21	1	5789199	1000000	19358816	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.8	bwa	prophasm	21	na	5789199	1000000	94411632	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	global	23	na	6423185	1000000	3919995	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	local	23	1	6423185	1000000	12989699	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.8	fmsi	local	23	2	6423185	1000000	6591563	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.8	fmsi	local	23	3	6423185	1000000	5137811	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.8	fmsi	local	23	4	6423185	1000000	4779283	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.8	fmsi	local	23	5	6423185	1000000	4667723	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.8	cbl	none	23	na	6423185	1000000	37377081	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	0.8	sbwt	none	23	0	6423185	1000000	25139640	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	0.8	sbwt	none	23	1	6423185	1000000	24019928	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	0.8	bwa	prophasm	23	na	6423185	1000000	109335730	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	global	31	na	9027125	1000000	5216739	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.8	fmsi	local	31	1	9027125	1000000	20300523	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.8	fmsi	local	31	2	9027125	1000000	9383843	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.8	fmsi	local	31	3	9027125	1000000	6903435	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.8	fmsi	local	31	4	9027125	1000000	6296915	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.8	fmsi	local	31	5	9027125	1000000	6118715	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.8	cbl	none	31	na	9027125	1000000	65926374	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	0.8	sbwt	none	31	0	9027125	1000000	46566392	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	0.8	sbwt	none	31	1	9027125	1000000	47172576	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	0.8	bwa	prophasm	31	na	9027125	1000000	178577142	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	global	15	na	4334809	1000000	2438267	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	local	15	1	4334809	1000000	5666507	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.9	fmsi	local	15	2	4334809	1000000	3682867	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.9	fmsi	local	15	3	4334809	1000000	3315003	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.9	fmsi	local	15	4	4334809	1000000	3219195	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.9	fmsi	local	15	5	4334809	1000000	3196019	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.9	cbl	none	15	na	4334809	1000000	19837481	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na
sars-cov-2_pangenome_k32	0.9	sbwt	none	15	0	4334809	1000000	9006344	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0
sars-cov-2_pangenome_k32	0.9	sbwt	none	15	1	4334809	1000000	8230576	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1
sars-cov-2_pangenome_k32	0.9	bwa	prophasm	15	na	4334809	1000000	42255768	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	global	17	na	5093136	1000000	2837411	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	local	17	1	5093136	1000000	6676347	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.9	fmsi	local	17	2	5093136	1000000	4136115	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.9	fmsi	local	17	3	5093136	1000000	3700875	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.9	fmsi	local	17	4	5093136	1000000	3588211	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.9	fmsi	local	17	5	5093136	1000000	3571051	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.9	cbl	none	17	na	5093136	1000000	21820375	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na
sars-cov-2_pangenome_k32	0.9	sbwt	none	17	0	5093136	1000000	11516456	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0
sars-cov-2_pangenome_k32	0.9	sbwt	none	17	1	5093136	1000000	11657816	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1
sars-cov-2_pangenome_k32	0.9	bwa	prophasm	17	na	5093136	1000000	50200751	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	global	19	na	5804243	1000000	3198395	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	local	19	1	5804243	1000000	7777451	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.9	fmsi	local	19	2	5804243	1000000	4627203	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.9	fmsi	local	19	3	5804243	1000000	4108627	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.9	fmsi	local	19	4	5804243	1000000	3968107	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.9	fmsi	local	19	5	5804243	1000000	3922619	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.9	cbl	none	19	na	5804243	1000000	29395162	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	0.9	sbwt	none	19	0	5804243	1000000	14121728	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	0.9	sbwt	none	19	1	5804243	1000000	15456704	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	0.9	bwa	prophasm	19	na	5804243	1000000	58612105	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	global	21	na	6512849	1000000	3540211	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	local	21	1	6512849	1000000	8899979	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.9	fmsi	local	21	2	6512849	1000000	5098571	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.9	fmsi	local	21	3	6512849	1000000	4501643	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.9	fmsi	local	21	4	6512849	1000000	4343011	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.9	fmsi	local	21	5	6512849	1000000	4282747	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.9	cbl	none	21	na	6512849	1000000	31821859	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
