genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref	Q_time_s	Q_mem_kb	qType	SI_time_s	SI_mem_kb
spneumo_pangenome_k32	0.6	cbl	none	31	na	5776653	1000000	45179654	cbl.spneumo_pangenome_k32.S_none.k_31.d_na	1.1600000000000001	79168	Pos	7.21	93260
spneumo_pangenome_k32	0.6	fmsi	global	31	na	5776653	1000000	5031859	fmsi.spneumo_pangenome_k32.S_global.k_31.d_na	42.5	8280	0	29.790000000000003	265848
spneumo_pangenome_k32	0.6	fmsi	global	31	na	5776653	1000000	5031859	fmsi.spneumo_pangenome_k32.S_global.k_31.d_na	20.02	8280	Neg	29.790000000000003	265848
spneumo_pangenome_k32	0.6	fmsi	global	31	na	5776653	1000000	5031859	fmsi.spneumo_pangenome_k32.S_global.k_31.d_na	42.58	8280	Pos	29.790000000000003	265848
spneumo_pangenome_k32	0.6	fmsi	local	31	1	5776653	1000000	25569227	fmsi.spneumo_pangenome_k32.S_local.k_31.d_1	48.7	27568	0	75.03	1376336
spneumo_pangenome_k32	0.6	fmsi	local	31	1	5776653	1000000	25569227	fmsi.spneumo_pangenome_k32.S_local.k_31.d_1	21.52	27568	Neg	75.03	1376336
spneumo_pangenome_k32	0.6	fmsi	local	31	1	5776653	1000000	25569227	fmsi.spneumo_pangenome_k32.S_local.k_31.d_1	51.099999999999994	27568	Pos	75.03	1376336
spneumo_pangenome_k32	0.6	fmsi	local	31	2	5776653	1000000	13520835	fmsi.spneumo_pangenome_k32.S_local.k_31.d_2	43.84	16528	0	40.06	670240
spneumo_pangenome_k32	0.6	fmsi	local	31	2	5776653	1000000	13520835	fmsi.spneumo_pangenome_k32.S_local.k_31.d_2	20.23	16528	Neg	40.06	670240
spneumo_pangenome_k32	0.6	fmsi	local	31	2	5776653	1000000	13520835	fmsi.spneumo_pangenome_k32.S_local.k_31.d_2	44.32	16528	Pos	40.06	670240
spneumo_pangenome_k32	0.6	fmsi	local	31	3	5776653	1000000	8733803	fmsi.spneumo_pangenome_k32.S_local.k_31.d_3	43.16	11972	0	31.61	425536
spneumo_pangenome_k32	0.6	fmsi	local	31	3	5776653	1000000	8733803	fmsi.spneumo_pangenome_k32.S_local.k_31.d_3	20.380000000000003	11972	Neg	31.61	425536
spneumo_pangenome_k32	0.6	fmsi	local	31	3	5776653	1000000	8733803	fmsi.spneumo_pangenome_k32.S_local.k_31.d_3	43.57	11972	Pos	31.61	425536
spneumo_pangenome_k32	0.6	fmsi	local	31	4	5776653	1000000	6787955	fmsi.spneumo_pangenome_k32.S_local.k_31.d_4	42.669999999999995	10196	0	37.8	319816
spneumo_pangenome_k32	0.6	fmsi	local	31	4	5776653	1000000	6787955	fmsi.spneumo_pangenome_k32.S_local.k_31.d_4	20.4	10196	Neg	37.8	319816
spneumo_pangenome_k32	0.6	fmsi	local	31	4	5776653	1000000	6787955	fmsi.spneumo_pangenome_k32.S_local.k_31.d_4	42.69	10196	Pos	37.8	319816
spneumo_pangenome_k32	0.6	fmsi	local	31	5	5776653	1000000	6017731	fmsi.spneumo_pangenome_k32.S_local.k_31.d_5	42.019999999999996	9332	0	64.36	280616
spneumo_pangenome_k32	0.6	fmsi	local	31	5	5776653	1000000	6017731	fmsi.spneumo_pangenome_k32.S_local.k_31.d_5	19.97	9332	Neg	64.36	280616
spneumo_pangenome_k32	0.6	fmsi	local	31	5	5776653	1000000	6017731	fmsi.spneumo_pangenome_k32.S_local.k_31.d_5	42.15	9332	Pos	64.36	280616
spneumo_pangenome_k32	0.6	sbwt	none	31	0	5776653	1000000	63024032	sbwt.spneumo_pangenome_k32.S_none.k_31.d_0	3.3899999999999997	90744	0	202.22	2583740
spneumo_pangenome_k32	0.6	sbwt	none	31	0	5776653	1000000	63024032	sbwt.spneumo_pangenome_k32.S_none.k_31.d_0	0.8300000000000001	90744	Neg	202.22	2583740
spneumo_pangenome_k32	0.6	sbwt	none	31	0	5776653	1000000	63024032	sbwt.spneumo_pangenome_k32.S_none.k_31.d_0	3.3099999999999996	90744	Pos	202.22	2583740
spneumo_pangenome_k32	0.6	sbwt	none	31	1	5776653	1000000	47032480	sbwt.spneumo_pangenome_k32.S_none.k_31.d_1	5.59	75184	0	148.51	2030772
spneumo_pangenome_k32	0.6	sbwt	none	31	1	5776653	1000000	47032480	sbwt.spneumo_pangenome_k32.S_none.k_31.d_1	1.51	75184	Neg	148.51	2030772
spneumo_pangenome_k32	0.6	sbwt	none	31	1	5776653	1000000	47032480	sbwt.spneumo_pangenome_k32.S_none.k_31.d_1	5.569999999999999	75184	Pos	148.51	2030772
spneumo_pangenome_k32	0.6	na	prophasm	31	na	na	na	na	na	1.8199999999999998	337248	0	65.22999999999999	275280
spneumo_pangenome_k32	0.6	na	prophasm	31	na	na	na	na	na	1.1600000000000001	333248	Neg	65.22999999999999	275280
spneumo_pangenome_k32	0.6	na	prophasm	31	na	na	na	na	na	1.99	332728	Pos	65.22999999999999	275280
spneumo_pangenome_k32	0.7	bwa	prophasm	15	na	4644239	1000000	86344675	bwa.spneumo_pangenome_k32.S_prophasm.k_15.d_na	6.46	181592	0	21.68	253224
spneumo_pangenome_k32	0.7	bwa	prophasm	15	na	4644239	1000000	86344675	bwa.spneumo_pangenome_k32.S_prophasm.k_15.d_na	4.24	181592	Neg	21.68	253224
spneumo_pangenome_k32	0.7	bwa	prophasm	15	na	4644239	1000000	86344675	bwa.spneumo_pangenome_k32.S_prophasm.k_15.d_na	7	181592	Pos	21.68	253224
spneumo_pangenome_k32	0.7	cbl	none	15	na	4644239	1000000	21184193	cbl.spneumo_pangenome_k32.S_none.k_15.d_na	0.8300000000000001	76452	0	3.3899999999999997	78292
spneumo_pangenome_k32	0.7	cbl	none	15	na	4644239	1000000	21184193	cbl.spneumo_pangenome_k32.S_none.k_15.d_na	0.74	76452	Neg	3.3899999999999997	78292
spneumo_pangenome_k32	0.7	cbl	none	15	na	4644239	1000000	21184193	cbl.spneumo_pangenome_k32.S_none.k_15.d_na	0.8200000000000001	76452	Pos	3.3899999999999997	78292
spneumo_pangenome_k32	0.7	fmsi	global	15	na	4644239	1000000	3043699	fmsi.spneumo_pangenome_k32.S_global.k_15.d_na	24.069999999999997	6504	0	17.84	217728
spneumo_pangenome_k32	0.7	fmsi	global	15	na	4644239	1000000	3043699	fmsi.spneumo_pangenome_k32.S_global.k_15.d_na	19.94	6504	Neg	17.84	217728
spneumo_pangenome_k32	0.7	fmsi	global	15	na	4644239	1000000	3043699	fmsi.spneumo_pangenome_k32.S_global.k_15.d_na	24.220000000000002	6504	Pos	17.84	217728
spneumo_pangenome_k32	0.7	fmsi	local	15	1	4644239	1000000	10034451	fmsi.spneumo_pangenome_k32.S_local.k_15.d_1	25.53	12500	0	24.02	468584
spneumo_pangenome_k32	0.7	fmsi	local	15	1	4644239	1000000	10034451	fmsi.spneumo_pangenome_k32.S_local.k_15.d_1	22.17	12500	Neg	24.02	468584
spneumo_pangenome_k32	0.7	fmsi	local	15	1	4644239	1000000	10034451	fmsi.spneumo_pangenome_k32.S_local.k_15.d_1	26.01	12500	Pos	24.02	468584
spneumo_pangenome_k32	0.7	fmsi	local	15	2	4644239	1000000	5600331	fmsi.spneumo_pangenome_k32.S_local.k_15.d_2	24.630000000000003	8808	0	15.07	253988
spneumo_pangenome_k32	0.7	fmsi	local	15	2	4644239	1000000	5600331	fmsi.spneumo_pangenome_k32.S_local.k_15.d_2	20.97	8808	Neg	15.07	253988
spneumo_pangenome_k32	0.7	fmsi	local	15	2	4644239	1000000	5600331	fmsi.spneumo_pangenome_k32.S_local.k_15.d_2	24.78	8808	Pos	15.07	253988
spneumo_pangenome_k32	0.7	fmsi	local	15	3	4644239	1000000	4461563	fmsi.spneumo_pangenome_k32.S_local.k_15.d_3	25.09	7756	0	17.060000000000002	200368
spneumo_pangenome_k32	0.7	fmsi	local	15	3	4644239	1000000	4461563	fmsi.spneumo_pangenome_k32.S_local.k_15.d_3	21.55	7756	Neg	17.060000000000002	200368
spneumo_pangenome_k32	0.7	fmsi	local	15	3	4644239	1000000	4461563	fmsi.spneumo_pangenome_k32.S_local.k_15.d_3	25.3	7756	Pos	17.060000000000002	200368
spneumo_pangenome_k32	0.7	fmsi	local	15	4	4644239	1000000	4131683	fmsi.spneumo_pangenome_k32.S_local.k_15.d_4	24.72	7560	0	22.56	186552
spneumo_pangenome_k32	0.7	fmsi	local	15	4	4644239	1000000	4131683	fmsi.spneumo_pangenome_k32.S_local.k_15.d_4	20.66	7560	Neg	22.56	186552
spneumo_pangenome_k32	0.7	fmsi	local	15	4	4644239	1000000	4131683	fmsi.spneumo_pangenome_k32.S_local.k_15.d_4	24.73	7560	Pos	22.56	186552
spneumo_pangenome_k32	0.7	fmsi	local	15	5	4644239	1000000	3967563	fmsi.spneumo_pangenome_k32.S_local.k_15.d_5	24.6	7296	0	40.449999999999996	179560
spneumo_pangenome_k32	0.7	fmsi	local	15	5	4644239	1000000	3967563	fmsi.spneumo_pangenome_k32.S_local.k_15.d_5	20.450000000000003	7296	Neg	40.449999999999996	179560
spneumo_pangenome_k32	0.7	fmsi	local	15	5	4644239	1000000	3967563	fmsi.spneumo_pangenome_k32.S_local.k_15.d_5	24.6	7296	Pos	40.449999999999996	179560
spneumo_pangenome_k32	0.7	sbwt	none	15	0	4644239	1000000	13385600	sbwt.spneumo_pangenome_k32.S_none.k_15.d_0	0.64	42148	0	46.58	838476
spneumo_pangenome_k32	0.7	sbwt	none	15	0	4644239	1000000	13385600	sbwt.spneumo_pangenome_k32.S_none.k_15.d_0	0.6	42148	Neg	46.58	838476
spneumo_pangenome_k32	0.7	sbwt	none	15	0	4644239	1000000	13385600	sbwt.spneumo_pangenome_k32.S_none.k_15.d_0	0.86	42148	Pos	46.58	838476
spneumo_pangenome_k32	0.7	sbwt	none	15	1	4644239	1000000	10090752	sbwt.spneumo_pangenome_k32.S_none.k_15.d_1	1.37	39048	0	48.79	703160
spneumo_pangenome_k32	0.7	sbwt	none	15	1	4644239	1000000	10090752	sbwt.spneumo_pangenome_k32.S_none.k_15.d_1	1.03	39048	Neg	48.79	703160
spneumo_pangenome_k32	0.7	sbwt	none	15	1	4644239	1000000	10090752	sbwt.spneumo_pangenome_k32.S_none.k_15.d_1	1.45	39048	Pos	48.79	703160
spneumo_pangenome_k32	0.7	na	prophasm	15	na	na	na	na	na	1.21	180900	0	21.990000000000002	214880
spneumo_pangenome_k32	0.7	na	prophasm	15	na	na	na	na	na	0.7200000000000001	180900	Neg	21.990000000000002	214880
spneumo_pangenome_k32	0.7	na	prophasm	15	na	na	na	na	na	1.26	180476	Pos	21.990000000000002	214880
spneumo_pangenome_k32	0.7	bwa	prophasm	17	na	5019508	1000000	99486676	bwa.spneumo_pangenome_k32.S_prophasm.k_17.d_na	6.79	201868	0	27.880000000000003	226608
spneumo_pangenome_k32	0.7	bwa	prophasm	17	na	5019508	1000000	99486676	bwa.spneumo_pangenome_k32.S_prophasm.k_17.d_na	4.92	201868	Neg	27.880000000000003	226608
spneumo_pangenome_k32	0.7	bwa	prophasm	17	na	5019508	1000000	99486676	bwa.spneumo_pangenome_k32.S_prophasm.k_17.d_na	7.17	201868	Pos	27.880000000000003	226608
spneumo_pangenome_k32	0.7	cbl	none	17	na	5019508	1000000	22105174	cbl.spneumo_pangenome_k32.S_none.k_17.d_na	0.8400000000000001	75356	0	3.56	77596
spneumo_pangenome_k32	0.7	cbl	none	17	na	5019508	1000000	22105174	cbl.spneumo_pangenome_k32.S_none.k_17.d_na	0.77	75356	Neg	3.56	77596
spneumo_pangenome_k32	0.7	cbl	none	17	na	5019508	1000000	22105174	cbl.spneumo_pangenome_k32.S_none.k_17.d_na	0.87	75356	Pos	3.56	77596
spneumo_pangenome_k32	0.7	fmsi	global	17	na	5019508	1000000	3354859	fmsi.spneumo_pangenome_k32.S_global.k_17.d_na	26.82	6772	0	18.060000000000002	233672
spneumo_pangenome_k32	0.7	fmsi	global	17	na	5019508	1000000	3354859	fmsi.spneumo_pangenome_k32.S_global.k_17.d_na	20.59	6772	Neg	18.060000000000002	233672
spneumo_pangenome_k32	0.7	fmsi	global	17	na	5019508	1000000	3354859	fmsi.spneumo_pangenome_k32.S_global.k_17.d_na	27.09	6772	Pos	18.060000000000002	233672
spneumo_pangenome_k32	0.7	fmsi	local	17	1	5019508	1000000	11431723	fmsi.spneumo_pangenome_k32.S_local.k_17.d_1	28.14	14280	0	29.14	566748
spneumo_pangenome_k32	0.7	fmsi	local	17	1	5019508	1000000	11431723	fmsi.spneumo_pangenome_k32.S_local.k_17.d_1	22.8	14280	Neg	29.14	566748
spneumo_pangenome_k32	0.7	fmsi	local	17	1	5019508	1000000	11431723	fmsi.spneumo_pangenome_k32.S_local.k_17.d_1	28.400000000000002	14280	Pos	29.14	566748
spneumo_pangenome_k32	0.7	fmsi	local	17	2	5019508	1000000	6139715	fmsi.spneumo_pangenome_k32.S_local.k_17.d_2	26.82	9600	0	17.55	284948
spneumo_pangenome_k32	0.7	fmsi	local	17	2	5019508	1000000	6139715	fmsi.spneumo_pangenome_k32.S_local.k_17.d_2	21.39	9600	Neg	17.55	284948
spneumo_pangenome_k32	0.7	fmsi	local	17	2	5019508	1000000	6139715	fmsi.spneumo_pangenome_k32.S_local.k_17.d_2	27.18	9600	Pos	17.55	284948
spneumo_pangenome_k32	0.7	fmsi	local	17	3	5019508	1000000	4627923	fmsi.spneumo_pangenome_k32.S_local.k_17.d_3	27.04	8020	0	18.03	213704
spneumo_pangenome_k32	0.7	fmsi	local	17	3	5019508	1000000	4627923	fmsi.spneumo_pangenome_k32.S_local.k_17.d_3	20.84	8020	Neg	18.03	213704
spneumo_pangenome_k32	0.7	fmsi	local	17	3	5019508	1000000	4627923	fmsi.spneumo_pangenome_k32.S_local.k_17.d_3	27.049999999999997	8020	Pos	18.03	213704
spneumo_pangenome_k32	0.7	fmsi	local	17	4	5019508	1000000	4222315	fmsi.spneumo_pangenome_k32.S_local.k_17.d_4	27.14	7808	0	28.36	193916
spneumo_pangenome_k32	0.7	fmsi	local	17	4	5019508	1000000	4222315	fmsi.spneumo_pangenome_k32.S_local.k_17.d_4	20.849999999999998	7756	Neg	28.36	193916
spneumo_pangenome_k32	0.7	fmsi	local	17	4	5019508	1000000	4222315	fmsi.spneumo_pangenome_k32.S_local.k_17.d_4	27.22	7756	Pos	28.36	193916
spneumo_pangenome_k32	0.7	fmsi	local	17	5	5019508	1000000	4134651	fmsi.spneumo_pangenome_k32.S_local.k_17.d_5	27.150000000000002	7560	0	55.78	189604
spneumo_pangenome_k32	0.7	fmsi	local	17	5	5019508	1000000	4134651	fmsi.spneumo_pangenome_k32.S_local.k_17.d_5	20.77	7560	Neg	55.78	189604
spneumo_pangenome_k32	0.7	fmsi	local	17	5	5019508	1000000	4134651	fmsi.spneumo_pangenome_k32.S_local.k_17.d_5	27.080000000000002	7560	Pos	55.78	189604
spneumo_pangenome_k32	0.7	sbwt	none	17	0	5019508	1000000	18259344	sbwt.spneumo_pangenome_k32.S_none.k_17.d_0	0.87	47028	0	62.39	955136
spneumo_pangenome_k32	0.7	sbwt	none	17	0	5019508	1000000	18259344	sbwt.spneumo_pangenome_k32.S_none.k_17.d_0	0.53	47028	Neg	62.39	955136
spneumo_pangenome_k32	0.7	sbwt	none	17	0	5019508	1000000	18259344	sbwt.spneumo_pangenome_k32.S_none.k_17.d_0	0.8300000000000001	47028	Pos	62.39	955136
spneumo_pangenome_k32	0.7	sbwt	none	17	1	5019508	1000000	14306800	sbwt.spneumo_pangenome_k32.S_none.k_17.d_1	1.76	43136	0	64.21000000000001	973848
spneumo_pangenome_k32	0.7	sbwt	none	17	1	5019508	1000000	14306800	sbwt.spneumo_pangenome_k32.S_none.k_17.d_1	0.99	43136	Neg	64.21000000000001	973848
spneumo_pangenome_k32	0.7	sbwt	none	17	1	5019508	1000000	14306800	sbwt.spneumo_pangenome_k32.S_none.k_17.d_1	1.3900000000000001	43136	Pos	64.21000000000001	973848
spneumo_pangenome_k32	0.7	na	prophasm	17	na	na	na	na	na	1.28	197548	0	27.43	226608
spneumo_pangenome_k32	0.7	na	prophasm	17	na	na	na	na	na	0.7999999999999999	196016	Neg	27.43	226608
spneumo_pangenome_k32	0.7	na	prophasm	17	na	na	na	na	na	1.33	196016	Pos	27.43	226608
spneumo_pangenome_k32	0.7	bwa	prophasm	19	na	5285988	1000000	110414214	bwa.spneumo_pangenome_k32.S_prophasm.k_19.d_na	8.56	216892	0	30.88	235048
spneumo_pangenome_k32	0.7	bwa	prophasm	19	na	5285988	1000000	110414214	bwa.spneumo_pangenome_k32.S_prophasm.k_19.d_na	5.9	216896	Neg	30.88	235048
spneumo_pangenome_k32	0.7	bwa	prophasm	19	na	5285988	1000000	110414214	bwa.spneumo_pangenome_k32.S_prophasm.k_19.d_na	8.37	216892	Pos	30.88	235048
spneumo_pangenome_k32	0.7	cbl	none	19	na	5285988	1000000	27815599	cbl.spneumo_pangenome_k32.S_none.k_19.d_na	0.91	75952	0	4.23	80328
spneumo_pangenome_k32	0.7	cbl	none	19	na	5285988	1000000	27815599	cbl.spneumo_pangenome_k32.S_none.k_19.d_na	0.81	75952	Neg	4.23	80328
spneumo_pangenome_k32	0.7	cbl	none	19	na	5285988	1000000	27815599	cbl.spneumo_pangenome_k32.S_none.k_19.d_na	0.9	75952	Pos	4.23	80328
spneumo_pangenome_k32	0.7	fmsi	global	19	na	5285988	1000000	3627435	fmsi.spneumo_pangenome_k32.S_global.k_19.d_na	28.93	7032	0	19	244992
spneumo_pangenome_k32	0.7	fmsi	global	19	na	5285988	1000000	3627435	fmsi.spneumo_pangenome_k32.S_global.k_19.d_na	20.79	7032	Neg	19	244992
spneumo_pangenome_k32	0.7	fmsi	global	19	na	5285988	1000000	3627435	fmsi.spneumo_pangenome_k32.S_global.k_19.d_na	28.71	7032	Pos	19	244992
spneumo_pangenome_k32	0.7	fmsi	local	19	1	5285988	1000000	12999035	fmsi.spneumo_pangenome_k32.S_local.k_19.d_1	30.35	15796	0	33.96	631816
spneumo_pangenome_k32	0.7	fmsi	local	19	1	5285988	1000000	12999035	fmsi.spneumo_pangenome_k32.S_local.k_19.d_1	21.98	15796	Neg	33.96	631816
spneumo_pangenome_k32	0.7	fmsi	local	19	1	5285988	1000000	12999035	fmsi.spneumo_pangenome_k32.S_local.k_19.d_1	30.77	15796	Pos	33.96	631816
spneumo_pangenome_k32	0.7	fmsi	local	19	2	5285988	1000000	6798083	fmsi.spneumo_pangenome_k32.S_local.k_19.d_2	29.540000000000003	10192	0	19.900000000000002	318804
spneumo_pangenome_k32	0.7	fmsi	local	19	2	5285988	1000000	6798083	fmsi.spneumo_pangenome_k32.S_local.k_19.d_2	21.31	10192	Neg	19.900000000000002	318804
spneumo_pangenome_k32	0.7	fmsi	local	19	2	5285988	1000000	6798083	fmsi.spneumo_pangenome_k32.S_local.k_19.d_2	29.73	10192	Pos	19.900000000000002	318804
spneumo_pangenome_k32	0.7	fmsi	local	19	3	5285988	1000000	4958051	fmsi.spneumo_pangenome_k32.S_local.k_19.d_3	29.540000000000003	8524	0	19.78	228740
spneumo_pangenome_k32	0.7	fmsi	local	19	3	5285988	1000000	4958051	fmsi.spneumo_pangenome_k32.S_local.k_19.d_3	21.060000000000002	8524	Neg	19.78	228740
spneumo_pangenome_k32	0.7	fmsi	local	19	3	5285988	1000000	4958051	fmsi.spneumo_pangenome_k32.S_local.k_19.d_3	29.6	8524	Pos	19.78	228740
spneumo_pangenome_k32	0.7	fmsi	local	19	4	5285988	1000000	4412427	fmsi.spneumo_pangenome_k32.S_local.k_19.d_4	29.39	7760	0	28.63	202692
spneumo_pangenome_k32	0.7	fmsi	local	19	4	5285988	1000000	4412427	fmsi.spneumo_pangenome_k32.S_local.k_19.d_4	20.88	7760	Neg	28.63	202692
spneumo_pangenome_k32	0.7	fmsi	local	19	4	5285988	1000000	4412427	fmsi.spneumo_pangenome_k32.S_local.k_19.d_4	29.450000000000003	7760	Pos	28.63	202692
spneumo_pangenome_k32	0.7	fmsi	local	19	5	5285988	1000000	4254275	fmsi.spneumo_pangenome_k32.S_local.k_19.d_5	29.32	7756	0	55.61000000000001	195784
spneumo_pangenome_k32	0.7	fmsi	local	19	5	5285988	1000000	4254275	fmsi.spneumo_pangenome_k32.S_local.k_19.d_5	20.99	7756	Neg	55.61000000000001	195784
spneumo_pangenome_k32	0.7	fmsi	local	19	5	5285988	1000000	4254275	fmsi.spneumo_pangenome_k32.S_local.k_19.d_5	29.42	7756	Pos	55.61000000000001	195784
spneumo_pangenome_k32	0.7	sbwt	none	19	0	5285988	1000000	23057264	sbwt.spneumo_pangenome_k32.S_none.k_19.d_0	1.15	51644	0	78.38	1126048
spneumo_pangenome_k32	0.7	sbwt	none	19	0	5285988	1000000	23057264	sbwt.spneumo_pangenome_k32.S_none.k_19.d_0	0.6	51644	Neg	78.38	1126048
spneumo_pangenome_k32	0.7	sbwt	none	19	0	5285988	1000000	23057264	sbwt.spneumo_pangenome_k32.S_none.k_19.d_0	1.1	51644	Pos	78.38	1126048
spneumo_pangenome_k32	0.7	sbwt	none	19	1	5285988	1000000	18653136	sbwt.spneumo_pangenome_k32.S_none.k_19.d_1	1.69	47488	0	77.98	1042788
spneumo_pangenome_k32	0.7	sbwt	none	19	1	5285988	1000000	18653136	sbwt.spneumo_pangenome_k32.S_none.k_19.d_1	1.04	47488	Neg	77.98	1042788
spneumo_pangenome_k32	0.7	sbwt	none	19	1	5285988	1000000	18653136	sbwt.spneumo_pangenome_k32.S_none.k_19.d_1	1.72	47488	Pos	77.98	1042788
spneumo_pangenome_k32	0.7	na	prophasm	19	na	na	na	na	na	1.77	210112	0	30.55	235048
spneumo_pangenome_k32	0.7	na	prophasm	19	na	na	na	na	na	0.8300000000000001	214124	Neg	30.55	235048
spneumo_pangenome_k32	0.7	na	prophasm	19	na	na	na	na	na	1.9	213136	Pos	30.55	235048
spneumo_pangenome_k32	0.7	bwa	prophasm	21	na	5537042	1000000	121490203	bwa.spneumo_pangenome_k32.S_prophasm.k_21.d_na	9.19	231636	0	37.57	242772
spneumo_pangenome_k32	0.7	bwa	prophasm	21	na	5537042	1000000	121490203	bwa.spneumo_pangenome_k32.S_prophasm.k_21.d_na	6.68	231636	Neg	37.57	242772
spneumo_pangenome_k32	0.7	bwa	prophasm	21	na	5537042	1000000	121490203	bwa.spneumo_pangenome_k32.S_prophasm.k_21.d_na	8.120000000000001	231636	Pos	37.57	242772
spneumo_pangenome_k32	0.7	cbl	none	21	na	5537042	1000000	28356841	cbl.spneumo_pangenome_k32.S_none.k_21.d_na	0.91	73132	0	4.0600000000000005	77904
spneumo_pangenome_k32	0.7	cbl	none	21	na	5537042	1000000	28356841	cbl.spneumo_pangenome_k32.S_none.k_21.d_na	0.81	73132	Neg	4.0600000000000005	77904
spneumo_pangenome_k32	0.7	cbl	none	21	na	5537042	1000000	28356841	cbl.spneumo_pangenome_k32.S_none.k_21.d_na	0.91	73132	Pos	4.0600000000000005	77904
spneumo_pangenome_k32	0.7	fmsi	global	21	na	5537042	1000000	3874627	fmsi.spneumo_pangenome_k32.S_global.k_21.d_na	30.47	7296	0	23.35	255664
spneumo_pangenome_k32	0.7	fmsi	global	21	na	5537042	1000000	3874627	fmsi.spneumo_pangenome_k32.S_global.k_21.d_na	19.91	7296	Neg	23.35	255664
spneumo_pangenome_k32	0.7	fmsi	global	21	na	5537042	1000000	3874627	fmsi.spneumo_pangenome_k32.S_global.k_21.d_na	31.64	7296	Pos	23.35	255664
spneumo_pangenome_k32	0.7	fmsi	local	21	1	5537042	1000000	14651003	fmsi.spneumo_pangenome_k32.S_local.k_21.d_1	33.910000000000004	17372	0	39.33	721948
spneumo_pangenome_k32	0.7	fmsi	local	21	1	5537042	1000000	14651003	fmsi.spneumo_pangenome_k32.S_local.k_21.d_1	22.11	17372	Neg	39.33	721948
spneumo_pangenome_k32	0.7	fmsi	local	21	1	5537042	1000000	14651003	fmsi.spneumo_pangenome_k32.S_local.k_21.d_1	33.96	17372	Pos	39.33	721948
spneumo_pangenome_k32	0.7	fmsi	local	21	2	5537042	1000000	7470059	fmsi.spneumo_pangenome_k32.S_local.k_21.d_2	32.18	10652	0	22.22	357352
spneumo_pangenome_k32	0.7	fmsi	local	21	2	5537042	1000000	7470059	fmsi.spneumo_pangenome_k32.S_local.k_21.d_2	21.45	10652	Neg	22.22	357352
spneumo_pangenome_k32	0.7	fmsi	local	21	2	5537042	1000000	7470059	fmsi.spneumo_pangenome_k32.S_local.k_21.d_2	32.44	10652	Pos	22.22	357352
spneumo_pangenome_k32	0.7	fmsi	local	21	3	5537042	1000000	5330835	fmsi.spneumo_pangenome_k32.S_local.k_21.d_3	31.299999999999997	8808	0	22.79	245460
spneumo_pangenome_k32	0.7	fmsi	local	21	3	5537042	1000000	5330835	fmsi.spneumo_pangenome_k32.S_local.k_21.d_3	20.529999999999998	8808	Neg	22.79	245460
spneumo_pangenome_k32	0.7	fmsi	local	21	3	5537042	1000000	5330835	fmsi.spneumo_pangenome_k32.S_local.k_21.d_3	31.43	8808	Pos	22.79	245460
spneumo_pangenome_k32	0.7	fmsi	local	21	4	5537042	1000000	4680939	fmsi.spneumo_pangenome_k32.S_local.k_21.d_4	31.62	8256	0	30.7	216800
spneumo_pangenome_k32	0.7	fmsi	local	21	4	5537042	1000000	4680939	fmsi.spneumo_pangenome_k32.S_local.k_21.d_4	20.729999999999997	8016	Neg	30.7	216800
spneumo_pangenome_k32	0.7	fmsi	local	21	4	5537042	1000000	4680939	fmsi.spneumo_pangenome_k32.S_local.k_21.d_4	31.65	8256	Pos	30.7	216800
spneumo_pangenome_k32	0.7	fmsi	local	21	5	5537042	1000000	4474195	fmsi.spneumo_pangenome_k32.S_local.k_21.d_5	31.69	8020	0	53.81	205484
spneumo_pangenome_k32	0.7	fmsi	local	21	5	5537042	1000000	4474195	fmsi.spneumo_pangenome_k32.S_local.k_21.d_5	20.87	8020	Neg	53.81	205484
spneumo_pangenome_k32	0.7	fmsi	local	21	5	5537042	1000000	4474195	fmsi.spneumo_pangenome_k32.S_local.k_21.d_5	31.6	8020	Pos	53.81	205484
spneumo_pangenome_k32	0.7	sbwt	none	21	0	5537042	1000000	28105888	sbwt.spneumo_pangenome_k32.S_none.k_21.d_0	1.81	56524	0	108.26	1262236
spneumo_pangenome_k32	0.7	sbwt	none	21	0	5537042	1000000	28105888	sbwt.spneumo_pangenome_k32.S_none.k_21.d_0	0.64	56524	Neg	108.26	1262236
spneumo_pangenome_k32	0.7	sbwt	none	21	0	5537042	1000000	28105888	sbwt.spneumo_pangenome_k32.S_none.k_21.d_0	1.73	56524	Pos	108.26	1262236
spneumo_pangenome_k32	0.7	sbwt	none	21	1	5537042	1000000	23051968	sbwt.spneumo_pangenome_k32.S_none.k_21.d_1	2.5100000000000002	51644	0	79.11999999999999	1192260
spneumo_pangenome_k32	0.7	sbwt	none	21	1	5537042	1000000	23051968	sbwt.spneumo_pangenome_k32.S_none.k_21.d_1	1.18	51644	Neg	79.11999999999999	1192260
spneumo_pangenome_k32	0.7	sbwt	none	21	1	5537042	1000000	23051968	sbwt.spneumo_pangenome_k32.S_none.k_21.d_1	2.51	51644	Pos	79.11999999999999	1192260
spneumo_pangenome_k32	0.7	na	prophasm	21	na	na	na	na	na	1.4700000000000002	222560	0	36.83	242772
spneumo_pangenome_k32	0.7	na	prophasm	21	na	na	na	na	na	0.8999999999999999	224948	Neg	36.83	242772
spneumo_pangenome_k32	0.7	na	prophasm	21	na	na	na	na	na	1.64	223548	Pos	36.83	242772
